mes_size,hmap_size,base_size,map_size,bit_size,avg,time
228515840,7683.000000,227532800,1884557,0,1.000000,10.048000
230645760,15594.000000,227532800,3817805,0,1.000000,20.059999
232448000,23641.000000,227532800,5758368,0,1.000000,30.114000
234414080,31551.000000,227532800,7711582,0,1.000000,40.139000
236380160,39558.000000,227532800,9658241,0,1.000000,50.171001
238346240,47566.000000,227532800,11590100,0,1.000000,60.183998
240312320,55464.000000,227532800,13518839,0,1.000000,70.191002
242114560,63409.000000,227532800,15457114,0,1.000000,80.253998
244244480,71386.000000,227532800,17381641,0,1.000000,90.269997
246210560,79428.000000,227532800,19319376,0,1.000000,100.328003
248340480,87369.000000,227532800,21264385,0,1.000000,110.392998
250470400,95273.000000,227532800,23190483,0,1.000000,120.436996
251781120,103107.000000,227532800,25097237,0,1.000000,130.485001
253583360,110321.000000,227532800,26853083,0,1.000000,140.531998
255385600,117807.000000,227532800,28680119,0,1.000000,150.582001
257679360,125607.000000,227532800,30591166,0,1.000000,160.613998
259973120,133547.000000,227532800,32527049,0,1.000000,170.656998
262103040,141441.000000,227532800,34445244,0,1.000000,180.686005
264069120,149395.000000,227532800,36386676,0,1.000000,190.753998
266035200,157354.000000,227532800,38318366,0,1.000000,200.804001
268165120,165239.000000,227532800,40243383,0,1.000000,210.837997
269803520,173189.000000,227532800,42171143,0,1.000000,220.903000
271605760,181226.000000,227532800,44076381,0,1.000000,230.964996
273899520,189168.000000,227532800,45987443,0,1.000000,240.970993
275865600,197092.000000,227532800,47921024,0,1.000000,250.972000
277667840,205003.000000,227532800,49859338,0,1.000000,261.028992
279470080,212824.000000,227532800,51762840,0,1.000000,271.032990
281272320,220726.000000,227532800,53686020,0,1.000000,281.042999
283238400,228548.000000,227532800,55605441,0,1.000000,291.109985
285368320,236507.000000,227532800,57502191,0,1.000000,301.171997
288153600,244252.000000,227532800,59370731,0,1.000000,311.178009
289955840,252026.000000,227532800,61280203,0,1.000000,321.190002
292413440,259846.000000,227532800,63198675,0,1.000000,331.217987
294051840,267745.000000,227532800,65103212,0,1.000000,341.260010
295854080,275635.000000,227532800,67025651,0,1.000000,351.261993
297328640,283481.000000,227532800,68952238,0,1.000000,361.312988
299786240,291343.000000,227532800,70883422,0,1.000000,371.326996
301752320,299295.000000,227532800,72810410,0,1.000000,381.333008
303390720,307113.000000,227532800,74733937,0,1.000000,391.371002
305520640,314965.000000,227532800,76655898,0,1.000000,401.442993
307814400,322825.000000,227532800,78600390,0,1.000000,411.493011
309452800,330816.000000,227532800,80547544,0,1.000000,421.553986
311582720,338766.000000,227532800,82485529,0,1.000000,431.612000
313548800,346694.000000,227532800,84423072,0,1.000000,441.678986
315514880,354651.000000,227532800,86353705,0,1.000000,451.704987
317317120,362410.000000,227532800,88291140,0,1.000000,461.753998
319447040,370265.000000,227532800,90205784,0,1.000000,471.765015
321576960,378230.000000,227532800,92148878,0,1.000000,481.837006
323379200,385968.000000,227532800,94056466,0,1.000000,491.862000
325509120,393883.000000,227532800,96005872,0,1.000000,501.904999
327147520,401775.000000,227532800,97916652,0,1.000000,511.915985
328949760,409603.000000,227532800,99822563,0,1.000000,521.950012
331243520,417447.000000,227532800,101751035,0,1.000000,531.995972
333209600,425292.000000,227532800,103684132,0,1.000000,542.044006
334848000,433044.000000,227532800,105606115,0,1.000000,552.046997
336814080,440597.000000,227532800,107449089,0,1.000000,562.117004
338616320,448364.000000,227532800,109389891,0,1.000000,572.182007
340582400,456295.000000,227532800,111316254,0,1.000000,582.231995
342712320,464022.000000,227532800,113220062,0,1.000000,592.239990
345497600,471820.000000,227532800,115144919,0,1.000000,602.265991
347136000,479678.000000,227532800,117073891,0,1.000000,612.327026
350412800,487454.000000,227532800,118998969,0,1.000000,622.328979
352870400,495346.000000,227532800,120903865,0,1.000000,632.331970
356147200,503093.000000,227532800,122796664,0,1.000000,642.343018
