mes_size,hmap_size,base_size,map_size,bit_size,avg,time
22609920,11690.000000,22282240,401528,0,1.000000,10.005000
23592960,25397.000000,22282240,871081,0,1.000000,20.066000
24903680,39169.000000,22282240,1341684,0,1.000000,30.083000
25706496,52660.000000,22282240,1807610,0,1.000000,40.153999
25862144,66452.000000,22282240,2291744,0,1.000000,50.227001
28155904,80367.000000,22282240,2778923,0,1.000000,60.297001
28483584,94051.000000,22282240,3261307,0,1.000000,70.300003
29802496,106919.000000,22282240,3715342,0,1.000000,80.320000
31662080,120700.000000,22282240,4198489,0,1.000000,90.382004
31989760,134418.000000,22282240,4681409,0,1.000000,100.447998
33628160,147404.000000,22282240,5137200,0,1.000000,110.470001
34283520,161150.000000,22282240,5621366,0,1.000000,120.526001
34938880,174885.000000,22282240,6106340,0,1.000000,130.585007
36249600,188591.000000,22282240,6588447,0,1.000000,140.604004
38334464,201770.000000,22282240,7051646,0,1.000000,150.656006
38899712,214577.000000,22282240,7500187,0,1.000000,160.658997
40538112,228336.000000,22282240,7982150,0,1.000000,170.660004
41312256,242149.000000,22282240,8464652,0,1.000000,180.733994
42622976,255898.000000,22282240,8949791,0,1.000000,190.751007
43606016,269577.000000,22282240,9433165,0,1.000000,200.755005
44261376,283376.000000,22282240,9920568,0,1.000000,210.820999
45572096,297222.000000,22282240,10407961,0,1.000000,220.882004
46227456,311035.000000,22282240,10884178,0,1.000000,230.910995
47210496,324827.000000,22282240,11359024,0,1.000000,240.927002
48193536,338604.000000,22282240,11843688,0,1.000000,250.992004
49176576,352193.000000,22282240,12325127,0,1.000000,261.000000
49831936,365766.000000,22282240,12803464,0,1.000000,271.003998
50814976,379463.000000,22282240,13280816,0,1.000000,281.007996
51798016,393254.000000,22282240,13754217,0,1.000000,291.058014
58351616,405323.000000,22282240,14171044,0,1.000000,301.071014
56442880,416848.000000,22282240,14565481,0,1.000000,311.132996
57098240,430552.000000,22282240,15036958,0,1.000000,321.148010
58408960,444269.000000,22282240,15511203,0,1.000000,331.209991
60375040,457942.000000,22282240,15981812,0,1.000000,341.230011
60940288,471499.000000,22282240,16448230,0,1.000000,351.290985
61923328,485241.000000,22282240,16920332,0,1.000000,361.295990
62906368,498992.000000,22282240,17398051,0,1.000000,371.303009
63889408,512827.000000,22282240,17874916,0,1.000000,381.368988
64872448,526638.000000,22282240,18349196,0,1.000000,391.375000
65855488,540361.000000,22282240,18823124,0,1.000000,401.378998
66838528,554067.000000,22282240,19306959,0,1.000000,411.451996
67493888,567790.000000,22282240,19790113,0,1.000000,421.510010
68476928,581465.000000,22282240,20268931,0,1.000000,431.514008
69787648,595323.000000,22282240,20751881,0,1.000000,441.528015
70443008,608917.000000,22282240,21234700,0,1.000000,451.588989
71098368,622692.000000,22282240,21718670,0,1.000000,461.657013
72409088,636414.000000,22282240,22200340,0,1.000000,471.667999
73392128,650179.000000,22282240,22682648,0,1.000000,481.739990
73719808,663761.000000,22282240,23167005,0,1.000000,491.791992
75030528,677299.000000,22282240,23650839,0,1.000000,501.806000
76013568,690640.000000,22282240,24130344,0,1.000000,511.830994
76668928,703849.000000,22282240,24605078,0,1.000000,521.838013
77651968,717211.000000,22282240,25080267,0,1.000000,531.921021
78635008,730604.000000,22282240,25559629,0,1.000000,541.931030
79290368,744153.000000,22282240,26045257,0,1.000000,551.981018
80601088,757733.000000,22282240,26532406,0,1.000000,562.007996
80928768,771295.000000,22282240,27021583,0,1.000000,572.080017
82239488,784906.000000,22282240,27511085,0,1.000000,582.137024
83222528,798583.000000,22282240,27998975,0,1.000000,592.208984
87298048,809918.000000,22282240,28404094,0,1.000000,602.242981
90718208,819869.000000,22282240,28763440,0,1.000000,612.284973
91844608,831829.000000,22282240,29192583,0,1.000000,622.306030
92172288,845407.000000,22282240,29682657,0,1.000000,632.364990
93810688,859061.000000,22282240,30171535,0,1.000000,642.439026
94466048,872600.000000,22282240,30656838,0,1.000000,652.452026
95121408,886256.000000,22282240,31144806,0,1.000000,662.525024
96432128,899913.000000,22282240,31633593,0,1.000000,672.585999
97087488,913444.000000,22282240,32118389,0,1.000000,682.591980
100179968,926342.000000,22282240,32579397,0,1.000000,692.614014
100835328,939655.000000,22282240,33047687,0,1.000000,702.674011
101818368,953293.000000,22282240,33524049,0,1.000000,712.684021
102801408,966896.000000,22282240,34004417,0,1.000000,722.739014
103456768,980439.000000,22282240,34481919,0,1.000000,732.744019
104767488,994112.000000,22282240,34955578,0,1.000000,742.757019
105750528,1007768.000000,22282240,35429220,0,1.000000,752.804993
106078208,1021442.000000,22282240,35897740,0,1.000000,762.812012
107716608,1035019.000000,22282240,36366727,0,1.000000,772.822998
108699648,1048395.000000,22282240,36831120,0,1.000000,782.836975
108699648,1061946.000000,22282240,37298238,0,1.000000,792.880005
110338048,1075683.000000,22282240,37767439,0,1.000000,802.906982
110993408,1089329.000000,22282240,38242781,0,1.000000,812.927979
111976448,1102984.000000,22282240,38719891,0,1.000000,822.981018
112959488,1116542.000000,22282240,39196555,0,1.000000,833.010986
113614848,1130123.000000,22282240,39674191,0,1.000000,843.075012
114925568,1143680.000000,22282240,40150805,0,1.000000,853.088013
115908608,1157122.000000,22282240,40625877,0,1.000000,863.151978
116563968,1170570.000000,22282240,41099464,0,1.000000,873.158997
117547008,1184210.000000,22282240,41576528,0,1.000000,883.229004
118530048,1197795.000000,22282240,42054971,0,1.000000,893.288025
119185408,1211219.000000,22282240,42529565,0,1.000000,903.296997
120168448,1224721.000000,22282240,43004186,0,1.000000,913.299988
121151488,1238278.000000,22282240,43476470,0,1.000000,923.364990
121806848,1251796.000000,22282240,43934561,0,1.000000,933.380005
