mes_size,hmap_size,base_size,map_size,bit_size,avg,time
522080256,4975.000000,521097216,1204073,0,1.000000,10.046000
522080256,4975.000000,521097216,1204073,0,1.000000,20.072001
522080256,4975.000000,521097216,1204073,0,1.000000,30.101000
522080256,4975.000000,521097216,1204073,0,1.000000,40.113998
522080256,4975.000000,521097216,1204073,0,1.000000,50.131001
522080256,4975.000000,521097216,1204073,0,1.000000,60.141998
522080256,4975.000000,521097216,1204073,0,1.000000,70.164001
522080256,4975.000000,521097216,1204073,0,1.000000,80.222000
522080256,4975.000000,521097216,1204073,0,1.000000,90.249001
522080256,4975.000000,521097216,1204073,0,1.000000,100.285004
522080256,4975.000000,521097216,1204073,0,1.000000,110.320000
522080256,4975.000000,521097216,1204073,0,1.000000,120.335999
522080256,4975.000000,521097216,1204073,0,1.000000,130.388000
522080256,4975.000000,521097216,1204073,0,1.000000,140.419998
522080256,4975.000000,521097216,1204073,0,1.000000,150.455002
522080256,4975.000000,521097216,1204073,0,1.000000,160.460007
522080256,4975.000000,521097216,1204073,0,1.000000,170.507004
522080256,4975.000000,521097216,1204073,0,1.000000,180.567001
522080256,4975.000000,521097216,1204073,0,1.000000,190.574997
522080256,4975.000000,521097216,1204073,0,1.000000,200.602005
522080256,4975.000000,521097216,1204073,0,1.000000,210.604004
522080256,4975.000000,521097216,1204073,0,1.000000,220.619003
522080256,4975.000000,521097216,1204073,0,1.000000,230.647003
522080256,4975.000000,521097216,1204073,0,1.000000,240.662994
522080256,4975.000000,521097216,1204073,0,1.000000,250.723999
522080256,4975.000000,521097216,1204073,0,1.000000,260.729004
522080256,4975.000000,521097216,1204073,0,1.000000,270.781006
522080256,4975.000000,521097216,1204073,0,1.000000,280.808014
522080256,4975.000000,521097216,1204073,0,1.000000,290.832001
522080256,4975.000000,521097216,1204073,0,1.000000,300.875000
522080256,4975.000000,521097216,1204073,0,1.000000,310.919006
522080256,4975.000000,521097216,1204073,0,1.000000,320.980011
522080256,4975.000000,521097216,1204073,0,1.000000,331.036011
522571776,6380.000000,521097216,1548002,0,1.000000,341.059998
522899456,8405.000000,521097216,2031050,0,1.000000,351.097992
523718656,11426.000000,521097216,2767859,0,1.000000,361.153015
524537856,14878.000000,521097216,3627112,0,1.000000,371.196014
525357056,19021.000000,521097216,4634688,0,1.000000,381.237000
526667776,24471.000000,521097216,5952861,0,1.000000,391.298004
528142336,29853.000000,521097216,7289255,0,1.000000,401.342987
529453056,36095.000000,521097216,8805255,0,1.000000,411.365997
530927616,42166.000000,521097216,10279602,0,1.000000,421.384003
532238336,47769.000000,521097216,11648996,0,1.000000,431.433014
533712896,53593.000000,521097216,13064293,0,1.000000,441.476990
587288576,271990.000000,521097216,66331638,0,1.000000,758.604980
589254656,279795.000000,521097216,68254140,0,1.000000,768.635986
