size, time
51826688,76651.687500
51826688,76651.750000
51826688,76651.812500
51826688,76651.882812
51826688,76651.953125
51826688,76652.015625
51826688,76652.078125
51826688,76652.140625
51826688,76652.210938
51826688,76652.281250
51826688,76652.343750
51826688,76652.406250
51826688,76652.468750
51826688,76652.546875
51826688,76652.609375
51826688,76652.671875
51826688,76652.734375
51826688,76652.796875
51826688,76652.867188
51826688,76652.937500
51826688,76653.000000
51826688,76653.062500
51826688,76653.125000
51826688,76653.195312
51826688,76653.257812
51826688,76653.328125
51826688,76653.390625
51826688,76653.453125
51826688,76653.523438
51826688,76653.585938
51826688,76653.648438
51826688,76653.710938
51826688,76653.773438
51826688,76653.843750
51826688,76653.914062
51826688,76653.976562
51826688,76654.039062
51826688,76654.101562
51826688,76654.171875
51826688,76654.234375
51826688,76654.304688
51826688,76654.367188
51826688,76654.429688
51826688,76654.492188
51826688,76654.562500
51826688,76654.625000
51826688,76654.687500
51826688,76654.750000
51826688,76654.812500
51826688,76654.890625
51826688,76654.953125
51826688,76655.015625
51826688,76655.078125
51826688,76655.140625
51826688,76655.210938
51826688,76655.273438
51826688,76655.343750
51826688,76655.406250
51826688,76655.468750
51826688,76655.539062
51826688,76655.601562
51826688,76655.664062
51826688,76655.710938
51826688,76655.781250
51826688,76655.851562
51826688,76655.914062
51826688,76655.976562
51826688,76656.046875
51826688,76656.109375
51826688,76656.179688
51826688,76656.242188
51826688,76656.304688
51826688,76656.375000
51826688,76656.437500
51826688,76656.507812
51826688,76656.570312
51826688,76656.640625
51826688,76656.703125
51826688,76656.773438
51826688,76656.843750
51826688,76656.914062
51826688,76656.976562
51826688,76657.039062
51826688,76657.101562
51826688,76657.171875
51826688,76657.234375
51826688,76657.296875
51826688,76657.359375
51826688,76657.429688
51826688,76657.492188
51826688,76657.562500
51826688,76657.625000
51826688,76657.687500
51826688,76657.750000
51826688,76657.820312
51826688,76657.890625
51826688,76657.953125
51826688,76658.015625
51826688,76658.078125
51826688,76658.140625
51826688,76658.210938
51826688,76658.273438
51826688,76658.335938
51826688,76658.406250
51826688,76658.468750
51826688,76658.539062
51826688,76658.601562
51826688,76658.664062
51826688,76658.726562
51826688,76658.796875
51826688,76658.867188
51826688,76658.929688
51826688,76658.992188
51826688,76659.054688
51826688,76659.117188
51826688,76659.187500
51826688,76659.250000
51826688,76659.320312
51826688,76659.382812
51826688,76659.445312
51826688,76659.515625
51826688,76659.585938
51826688,76659.648438
51826688,76659.687500
51826688,76659.750000
51826688,76659.812500
51826688,76659.882812
51826688,76659.953125
51826688,76660.015625
51826688,76660.078125
51826688,76660.140625
51826688,76660.210938
51826688,76660.281250
51826688,76660.343750
51826688,76660.406250
51826688,76660.468750
51826688,76660.546875
51826688,76660.609375
51826688,76660.671875
51826688,76660.734375
51826688,76660.796875
51826688,76660.867188
51826688,76660.937500
51826688,76661.000000
51826688,76661.062500
51826688,76661.125000
51826688,76661.195312
51826688,76661.257812
51826688,76661.320312
51826688,76661.390625
51826688,76661.453125
51826688,76661.523438
51826688,76661.585938
51826688,76661.648438
51826688,76661.710938
51826688,76661.773438
51826688,76661.843750
51826688,76661.914062
51826688,76661.976562
51826688,76662.039062
51826688,76662.101562
51826688,76662.171875
51826688,76662.234375
51826688,76662.304688
51826688,76662.367188
51826688,76662.429688
51826688,76662.492188
51826688,76662.562500
51826688,76662.625000
51826688,76662.687500
51826688,76662.750000
51826688,76662.812500
51826688,76662.890625
51826688,76662.953125
51826688,76663.015625
51826688,76663.078125
51826688,76663.140625
51826688,76663.210938
51826688,76663.273438
51826688,76663.343750
51826688,76663.406250
51826688,76663.468750
51826688,76663.539062
51826688,76663.601562
51826688,76663.664062
51826688,76663.718750
51826688,76663.789062
51826688,76663.859375
51826688,76663.921875
51826688,76663.984375
51826688,76664.046875
51826688,76664.117188
51826688,76664.187500
51826688,76664.250000
51826688,76664.312500
51826688,76664.382812
51826688,76664.445312
51826688,76664.515625
51826688,76664.578125
51826688,76664.640625
51826688,76664.710938
51826688,76664.773438
51826688,76664.843750
51826688,76664.906250
51826688,76664.968750
51826688,76665.031250
51826688,76665.093750
51826688,76665.171875
51826688,76665.234375
51826688,76665.296875
51826688,76665.359375
51826688,76665.421875
51826688,76665.484375
51826688,76665.554688
51826688,76665.617188
51826688,76665.687500
51826688,76665.750000
51826688,76665.812500
51826688,76665.882812
51826688,76665.945312
51826688,76666.007812
51826688,76666.070312
51826688,76666.140625
51826688,76666.210938
51826688,76666.273438
51826688,76666.335938
51826688,76666.398438
51826688,76666.460938
51826688,76666.531250
51826688,76666.593750
51826688,76666.664062
51826688,76666.726562
51826688,76666.789062
51826688,76666.859375
51826688,76666.921875
51826688,76666.984375
51826688,76667.054688
51826688,76667.117188
51826688,76667.187500
51826688,76667.250000
51826688,76667.312500
51826688,76667.375000
51826688,76667.445312
51826688,76667.515625
51826688,76667.578125
51826688,76667.640625
51826688,76667.687500
51826688,76667.750000
51826688,76667.812500
51826688,76667.882812
51826688,76667.953125
51826688,76668.015625
51826688,76668.078125
51826688,76668.140625
51826688,76668.210938
51826688,76668.281250
51826688,76668.343750
51826688,76668.406250
51826688,76668.476562
51826688,76668.546875
51826688,76668.609375
51826688,76668.671875
51826688,76668.734375
51826688,76668.796875
51826688,76668.875000
51826688,76668.937500
51826688,76669.000000
51826688,76669.062500
51826688,76669.125000
51826688,76669.195312
51826688,76669.265625
51826688,76669.328125
51826688,76669.390625
51826688,76669.453125
51826688,76669.523438
51826688,76669.585938
51826688,76669.648438
51826688,76669.710938
51826688,76669.773438
51826688,76669.851562
51826688,76669.914062
51826688,76669.976562
51826688,76670.039062
51826688,76670.101562
51826688,76670.171875
51826688,76670.242188
51826688,76670.304688
51826688,76670.367188
51826688,76670.429688
51826688,76670.492188
51826688,76670.562500
51826688,76670.625000
51826688,76670.687500
51826688,76670.750000
51826688,76670.820312
51826688,76670.890625
51826688,76670.953125
51826688,76671.015625
51826688,76671.078125
51826688,76671.140625
51826688,76671.218750
51826688,76671.281250
51826688,76671.343750
51826688,76671.406250
51826688,76671.468750
51826688,76671.539062
51826688,76671.601562
51826688,76671.664062
51826688,76671.710938
51826688,76671.781250
51826688,76671.851562
51826688,76671.914062
51826688,76671.984375
51826688,76672.046875
51826688,76672.109375
51826688,76672.179688
51826688,76672.242188
51826688,76672.304688
51826688,76672.375000
51826688,76672.437500
51826688,76672.507812
51826688,76672.570312
51826688,76672.640625
51826688,76672.703125
51826688,76672.773438
51826688,76672.851562
51826688,76672.914062
51826688,76672.976562
51826688,76673.039062
51826688,76673.101562
51826688,76673.171875
51826688,76673.234375
51826688,76673.296875
51826688,76673.367188
51826688,76673.429688
51826688,76673.492188
51826688,76673.562500
51826688,76673.625000
51826688,76673.687500
51826688,76673.757812
51826688,76673.820312
51826688,76673.890625
51826688,76673.953125
51826688,76674.015625
51826688,76674.078125
51826688,76674.140625
51826688,76674.210938
51826688,76674.281250
51826688,76674.343750
51826688,76674.406250
51826688,76674.468750
51826688,76674.539062
51826688,76674.601562
51826688,76674.664062
51826688,76674.734375
51826688,76674.796875
51826688,76674.867188
51826688,76674.929688
51826688,76674.992188
51826688,76675.054688
51826688,76675.117188
51826688,76675.187500
51826688,76675.257812
51826688,76675.320312
51826688,76675.382812
51826688,76675.445312
51826688,76675.515625
51826688,76675.578125
51826688,76675.648438
51826688,76675.687500
51826688,76675.750000
51826688,76675.812500
51826688,76675.882812
51826688,76675.953125
51826688,76676.015625
51826688,76676.078125
51826688,76676.140625
51826688,76676.210938
51826688,76676.281250
51826688,76676.343750
51826688,76676.406250
51826688,76676.468750
51826688,76676.546875
51826688,76676.609375
51826688,76676.671875
51826688,76676.734375
51826688,76676.812500
51826688,76676.882812
51826688,76676.945312
51826688,76677.007812
51826688,76677.070312
51826688,76677.132812
51826688,76677.203125
51826688,76677.273438
51826688,76677.335938
51826688,76677.398438
51826688,76677.460938
51826688,76677.531250
51826688,76677.593750
51826688,76677.664062
51826688,76677.726562
51826688,76677.789062
51826688,76677.859375
51826688,76677.921875
51826688,76677.984375
51826688,76678.046875
51826688,76678.109375
51826688,76678.187500
51826688,76678.250000
51826688,76678.312500
51826688,76678.375000
51826688,76678.437500
51826688,76678.507812
51826688,76678.570312
51826688,76678.640625
51826688,76678.703125
51826688,76678.765625
51826688,76678.828125
51826688,76678.898438
51826688,76678.960938
51826688,76679.023438
51826688,76679.085938
51826688,76679.156250
51826688,76679.226562
51826688,76679.289062
51826688,76679.351562
51826688,76679.414062
51826688,76679.476562
51826688,76679.546875
51826688,76679.617188
51826688,76679.679688
51826688,76679.750000
51826688,76679.812500
51826688,76679.882812
51826688,76679.953125
51826688,76680.015625
51826688,76680.078125
51826688,76680.140625
51826688,76680.210938
51826688,76680.273438
51826688,76680.343750
51826688,76680.406250
51826688,76680.468750
51826688,76680.539062
51826688,76680.609375
51826688,76680.671875
51826688,76680.734375
51826688,76680.796875
51826688,76680.867188
51826688,76680.937500
51826688,76681.000000
51826688,76681.062500
51826688,76681.125000
51826688,76681.195312
51826688,76681.257812
51826688,76681.320312
51826688,76681.390625
51826688,76681.453125
51826688,76681.523438
51826688,76681.585938
51826688,76681.648438
51826688,76681.710938
51826688,76681.773438
51826688,76681.843750
51826688,76681.906250
51826688,76681.976562
51826688,76682.039062
51826688,76682.101562
51826688,76682.171875
51826688,76682.234375
51826688,76682.296875
51826688,76682.367188
51826688,76682.429688
51826688,76682.492188
51826688,76682.562500
51826688,76682.625000
51826688,76682.687500
51826688,76682.750000
51826688,76682.812500
51826688,76682.882812
51826688,76682.953125
51826688,76683.015625
51826688,76683.078125
51826688,76683.140625
51826688,76683.210938
51826688,76683.273438
51826688,76683.343750
51826688,76683.406250
51826688,76683.468750
51826688,76683.539062
51826688,76683.601562
51826688,76683.664062
51826688,76683.710938
51826688,76683.781250
51826688,76683.906250
51826688,76683.968750
51826688,76684.031250
51826688,76684.093750
51826688,76684.156250
51826688,76684.234375
51826688,76684.296875
51826688,76684.359375
51826688,76684.421875
51826688,76684.492188
51826688,76684.562500
51826688,76684.625000
51826688,76684.687500
51826688,76684.765625
51826688,76684.828125
51826688,76684.898438
51826688,76684.960938
51826688,76685.023438
51826688,76685.085938
51826688,76685.156250
51826688,76685.226562
51826688,76685.289062
51826688,76685.351562
51826688,76685.414062
51826688,76685.476562
51826688,76685.554688
51826688,76685.617188
51826688,76685.679688
51826688,76685.742188
51826688,76685.804688
51826688,76685.875000
51826688,76685.937500
51826688,76686.000000
51826688,76686.070312
51826688,76686.132812
51826688,76686.203125
51826688,76686.265625
51826688,76686.328125
51826688,76686.390625
51826688,76686.460938
51826688,76686.531250
51826688,76686.593750
51826688,76686.656250
51826688,76686.718750
51826688,76686.781250
51826688,76686.851562
51826688,76686.914062
51826688,76686.976562
51826688,76687.046875
51826688,76687.109375
51826688,76687.179688
51826688,76687.242188
51826688,76687.304688
51826688,76687.367188
51826688,76687.437500
51826688,76687.507812
51826688,76687.570312
51826688,76687.632812
51826688,76687.687500
51826688,76687.750000
51826688,76687.812500
51826688,76687.882812
51826688,76687.953125
51826688,76688.015625
51826688,76688.078125
51826688,76688.140625
51826688,76688.218750
51826688,76688.281250
51826688,76688.343750
51826688,76688.406250
51826688,76688.476562
51826688,76688.546875
51826688,76688.609375
51826688,76688.671875
51826688,76688.734375
51826688,76688.796875
51826688,76688.875000
51826688,76688.937500
51826688,76689.000000
51826688,76689.062500
51826688,76689.125000
51826688,76689.195312
51826688,76689.265625
51826688,76689.328125
51826688,76689.390625
51826688,76689.453125
51826688,76689.523438
51826688,76689.585938
51826688,76689.648438
51826688,76689.710938
51826688,76689.781250
51826688,76689.851562
51826688,76689.914062
51826688,76689.976562
51826688,76690.039062
51826688,76690.101562
51826688,76690.179688
51826688,76690.242188
51826688,76690.304688
51826688,76690.367188
51826688,76690.429688
51826688,76690.492188
51826688,76690.562500
51826688,76690.625000
51826688,76690.695312
51826688,76690.757812
51826688,76690.820312
51826688,76690.890625
51826688,76690.953125
51826688,76691.015625
51826688,76691.078125
51826688,76691.148438
51826688,76691.218750
51826688,76691.281250
51826688,76691.343750
51826688,76691.406250
51826688,76691.468750
51826688,76691.539062
51826688,76691.601562
51826688,76691.671875
51826688,76691.718750
51826688,76691.781250
51826688,76691.851562
51826688,76691.914062
51826688,76691.984375
51826688,76692.046875
51826688,76692.109375
51826688,76692.179688
51826688,76692.242188
51826688,76692.312500
51826688,76692.375000
51826688,76692.437500
51826688,76692.507812
51826688,76692.578125
51826688,76692.640625
51826688,76692.703125
51826688,76692.773438
51826688,76692.843750
51826688,76692.906250
51826688,76692.968750
51826688,76693.039062
51826688,76693.101562
51826688,76693.171875
51826688,76693.234375
51826688,76693.296875
51826688,76693.359375
51826688,76693.421875
51826688,76693.492188
51826688,76693.562500
51826688,76693.625000
51826688,76693.687500
51826688,76693.750000
51826688,76693.812500
51826688,76693.882812
51826688,76693.953125
51826688,76694.015625
51826688,76694.078125
51826688,76694.140625
51826688,76694.210938
51826688,76694.273438
51826688,76694.335938
51826688,76694.398438
51826688,76694.468750
51826688,76694.539062
51826688,76694.601562
51826688,76694.664062
51826688,76694.726562
51826688,76694.789062
51826688,76694.867188
51826688,76694.929688
51826688,76694.992188
51826688,76695.054688
51826688,76695.117188
51826688,76695.187500
51826688,76695.250000
51826688,76695.312500
51826688,76695.382812
51826688,76695.445312
51826688,76695.515625
51826688,76695.578125
51826688,76695.640625
51826688,76695.687500
51826688,76695.750000
51826688,76695.812500
51826688,76695.882812
51826688,76695.953125
51826688,76696.015625
51826688,76696.078125
51826688,76696.140625
51826688,76696.210938
51826688,76696.281250
51826688,76696.343750
51826688,76696.406250
51826688,76696.468750
51826688,76696.546875
51826688,76696.609375
51826688,76696.671875
51826688,76696.734375
51826688,76696.796875
51826688,76696.867188
51826688,76696.937500
51826688,76697.000000
51826688,76697.062500
51826688,76697.125000
51826688,76697.195312
51826688,76697.257812
51826688,76697.328125
51826688,76697.390625
51826688,76697.453125
51826688,76697.523438
51826688,76697.585938
51826688,76697.648438
51826688,76697.710938
51826688,76697.773438
51826688,76697.851562
51826688,76697.914062
51826688,76697.976562
51826688,76698.039062
51826688,76698.101562
51826688,76698.171875
51826688,76698.234375
51826688,76698.304688
51826688,76698.367188
51826688,76698.429688
51826688,76698.492188
51826688,76698.562500
51826688,76698.625000
51826688,76698.687500
51826688,76698.750000
51826688,76698.820312
51826688,76698.890625
51826688,76698.953125
51826688,76699.015625
51826688,76699.078125
51826688,76699.140625
51826688,76699.210938
51826688,76699.281250
51826688,76699.343750
51826688,76699.406250
51826688,76699.468750
51826688,76699.539062
51826688,76699.601562
51826688,76699.664062
51826688,76699.726562
51826688,76699.789062
51826688,76699.859375
51826688,76699.921875
51826688,76699.984375
51826688,76700.054688
51826688,76700.117188
51826688,76700.187500
51826688,76700.250000
51826688,76700.320312
51826688,76700.382812
51826688,76700.445312
51826688,76700.515625
51826688,76700.578125
51826688,76700.648438
51826688,76700.710938
51826688,76700.781250
51826688,76700.851562
51826688,76700.914062
51826688,76700.976562
51826688,76701.039062
51826688,76701.101562
51826688,76701.179688
51826688,76701.242188
51826688,76701.304688
51826688,76701.367188
51826688,76701.429688
51826688,76701.492188
51826688,76701.570312
51826688,76701.632812
51826688,76701.695312
51826688,76701.773438
51826688,76701.843750
51826688,76701.906250
51826688,76701.976562
51826688,76702.039062
51826688,76702.101562
51826688,76702.179688
51826688,76702.242188
51826688,76702.304688
51826688,76702.367188
51826688,76702.429688
51826688,76702.507812
51826688,76702.570312
51826688,76702.632812
51826688,76702.695312
51826688,76702.765625
51826688,76702.828125
51826688,76702.898438
51826688,76702.960938
51826688,76703.023438
51826688,76703.093750
51826688,76703.156250
51826688,76703.226562
51826688,76703.289062
51826688,76703.351562
51826688,76703.421875
51826688,76703.484375
51826688,76703.554688
51826688,76703.617188
51826688,76703.687500
51826688,76703.750000
51826688,76703.820312
51826688,76703.890625
51826688,76703.953125
51826688,76704.015625
51826688,76704.078125
51826688,76704.148438
51826688,76704.218750
51826688,76704.281250
51826688,76704.343750
51826688,76704.414062
51826688,76704.476562
51826688,76704.546875
51826688,76704.609375
51826688,76704.671875
51826688,76704.742188
51826688,76704.804688
51826688,76704.875000
51826688,76704.937500
51826688,76705.000000
51826688,76705.062500
51826688,76705.132812
51826688,76705.203125
51826688,76705.265625
51826688,76705.328125
51826688,76705.390625
51826688,76705.453125
51826688,76705.523438
51826688,76705.585938
51826688,76705.648438
51826688,76705.718750
51826688,76705.781250
51826688,76705.851562
51826688,76705.914062
51826688,76705.976562
51826688,76706.039062
51826688,76706.109375
51826688,76706.179688
51826688,76706.242188
51826688,76706.304688
51826688,76706.367188
51826688,76706.429688
51826688,76706.492188
51826688,76706.562500
51826688,76706.632812
51826688,76706.695312
51826688,76706.757812
51826688,76706.820312
51826688,76706.890625
51826688,76706.953125
51826688,76707.015625
51826688,76707.085938
51826688,76707.148438
51826688,76707.218750
51826688,76707.281250
51826688,76707.343750
51826688,76707.406250
51826688,76707.468750
51826688,76707.539062
51826688,76707.609375
51826688,76707.671875
51826688,76707.757812
51826688,76707.820312
51826688,76707.890625
51826688,76707.953125
51826688,76708.015625
51826688,76708.085938
51826688,76708.148438
51826688,76708.226562
51826688,76708.296875
51826688,76708.359375
51826688,76708.421875
51826688,76708.492188
51826688,76708.562500
51826688,76708.625000
51826688,76708.687500
51826688,76708.765625
51826688,76708.828125
51826688,76708.898438
51826688,76708.960938
51826688,76709.023438
51826688,76709.085938
51826688,76709.156250
51826688,76709.226562
51826688,76709.289062
51826688,76709.351562
51826688,76709.414062
51826688,76709.476562
51826688,76709.546875
51826688,76709.617188
51826688,76709.679688
51826688,76709.742188
51826688,76709.804688
51826688,76709.875000
51826688,76709.937500
51826688,76710.000000
51826688,76710.062500
51826688,76710.132812
51826688,76710.203125
51826688,76710.265625
51826688,76710.328125
51826688,76710.390625
51826688,76710.453125
51826688,76710.531250
51826688,76710.593750
51826688,76710.656250
51826688,76710.718750
51826688,76710.781250
51826688,76710.851562
51826688,76710.914062
51826688,76710.976562
51826688,76711.046875
51826688,76711.109375
51826688,76711.179688
51826688,76711.242188
51826688,76711.304688
51826688,76711.367188
51826688,76711.429688
51826688,76711.507812
51826688,76711.570312
51826688,76711.632812
51826688,76711.687500
51826688,76711.750000
51826688,76711.812500
51826688,76711.906250
51826688,76711.968750
51826688,76712.031250
51826688,76712.093750
51826688,76712.156250
51826688,76712.234375
51826688,76712.296875
51826688,76712.359375
51826688,76712.429688
51826688,76712.492188
51826688,76712.562500
51826688,76712.625000
51826688,76712.695312
51826688,76712.757812
51826688,76712.820312
51826688,76712.890625
51826688,76712.960938
51826688,76713.023438
51826688,76713.085938
51826688,76713.148438
51826688,76713.218750
51826688,76713.281250
51826688,76713.343750
51826688,76713.414062
51826688,76713.476562
51826688,76713.546875
51826688,76713.609375
51826688,76713.671875
51826688,76713.734375
51826688,76713.796875
51826688,76713.875000
51826688,76713.937500
51826688,76714.000000
51826688,76714.062500
51826688,76714.125000
51826688,76714.195312
51826688,76714.257812
51826688,76714.320312
51826688,76714.382812
51826688,76714.453125
51826688,76714.523438
51826688,76714.585938
51826688,76714.648438
51826688,76714.710938
51826688,76714.773438
51826688,76714.851562
51826688,76714.914062
51826688,76714.976562
51826688,76715.039062
51826688,76715.101562
51826688,76715.171875
51826688,76715.234375
51826688,76715.296875
51826688,76715.367188
51826688,76715.429688
51826688,76715.492188
51826688,76715.562500
51826688,76715.625000
51826688,76715.687500
51826688,76715.750000
51826688,76715.812500
51826688,76715.882812
51826688,76715.953125
51826688,76716.015625
51826688,76716.078125
51826688,76716.140625
51826688,76716.210938
51826688,76716.281250
51826688,76716.343750
51826688,76716.406250
51826688,76716.468750
51826688,76716.546875
51826688,76716.609375
51826688,76716.671875
51826688,76716.734375
51826688,76716.796875
51826688,76716.875000
51826688,76716.937500
51826688,76717.000000
51826688,76717.062500
51826688,76717.125000
51826688,76717.195312
51826688,76717.257812
51826688,76717.328125
51826688,76717.390625
51826688,76717.453125
51826688,76717.523438
51826688,76717.585938
51826688,76717.648438
51826688,76717.710938
51826688,76717.773438
51826688,76717.851562
51826688,76717.914062
51826688,76717.976562
51826688,76718.039062
51826688,76718.101562
51826688,76718.171875
51826688,76718.242188
51826688,76718.304688
51826688,76718.367188
51826688,76718.429688
51826688,76718.492188
51826688,76718.562500
51826688,76718.625000
51826688,76718.687500
51826688,76718.750000
51826688,76718.820312
51826688,76718.890625
51826688,76718.953125
51826688,76719.015625
51826688,76719.078125
51826688,76719.140625
51826688,76719.218750
51826688,76719.281250
51826688,76719.343750
51826688,76719.406250
51826688,76719.468750
51826688,76719.539062
51826688,76719.601562
51826688,76719.664062
51826688,76719.718750
51826688,76719.781250
51826688,76719.851562
51826688,76719.921875
51826688,76719.984375
51826688,76720.046875
51826688,76720.109375
51826688,76720.179688
51826688,76720.250000
51826688,76720.312500
51826688,76720.375000
51826688,76720.437500
51826688,76720.515625
51826688,76720.578125
51826688,76720.640625
51826688,76720.703125
51826688,76720.773438
51826688,76720.843750
51826688,76720.906250
51826688,76720.976562
51826688,76721.039062
51826688,76721.101562
51826688,76721.171875
51826688,76721.234375
51826688,76721.296875
51826688,76721.359375
51826688,76721.421875
51826688,76721.484375
51826688,76721.562500
51826688,76721.625000
51826688,76721.687500
51826688,76721.750000
51826688,76721.812500
51826688,76721.882812
51826688,76721.945312
51826688,76722.015625
51826688,76722.078125
51826688,76722.140625
51826688,76722.210938
51826688,76722.273438
51826688,76722.335938
51826688,76722.398438
51826688,76722.460938
51826688,76722.539062
51826688,76722.601562
51826688,76722.664062
51826688,76722.726562
51826688,76722.789062
51826688,76722.859375
51826688,76722.921875
51826688,76722.992188
51826688,76723.054688
51826688,76723.117188
51826688,76723.187500
51826688,76723.250000
51826688,76723.312500
51826688,76723.375000
51826688,76723.437500
51826688,76723.515625
51826688,76723.578125
51826688,76723.640625
51826688,76723.687500
51826688,76723.750000
51826688,76723.812500
51826688,76723.882812
51826688,76723.953125
51826688,76724.015625
51826688,76724.078125
51826688,76724.140625
51826688,76724.210938
51826688,76724.281250
51826688,76724.343750
51826688,76724.406250
51826688,76724.468750
51826688,76724.546875
51826688,76724.609375
51826688,76724.671875
51826688,76724.734375
51826688,76724.796875
51826688,76724.867188
51826688,76724.937500
51826688,76725.000000
51826688,76725.062500
51826688,76725.125000
51826688,76725.195312
51826688,76725.257812
51826688,76725.328125
51826688,76725.390625
51826688,76725.453125
51826688,76725.523438
51826688,76725.585938
51826688,76725.648438
51826688,76725.710938
51826688,76725.773438
51826688,76725.843750
51826688,76725.914062
51826688,76725.976562
51826688,76726.039062
51826688,76726.101562
51826688,76726.171875
51826688,76726.234375
51826688,76726.304688
51826688,76726.367188
51826688,76726.429688
51826688,76726.492188
51826688,76726.562500
51826688,76726.625000
51826688,76726.687500
51826688,76726.750000
51826688,76726.820312
51826688,76726.890625
51826688,76726.953125
51826688,76727.015625
51826688,76727.078125
51826688,76727.140625
51826688,76727.210938
51826688,76727.281250
51826688,76727.343750
51826688,76727.406250
51826688,76727.468750
51826688,76727.539062
51826688,76727.601562
51826688,76727.664062
51826688,76727.710938
51826688,76727.781250
51826688,76727.851562
51826688,76727.914062
51826688,76727.984375
51826688,76728.046875
51826688,76728.109375
51826688,76728.179688
51826688,76728.242188
51826688,76728.312500
51826688,76728.375000
51826688,76728.437500
51826688,76728.507812
51826688,76728.578125
51826688,76728.640625
51826688,76728.703125
51826688,76728.781250
51826688,76728.851562
51826688,76728.914062
51826688,76728.976562
51826688,76729.039062
51826688,76729.101562
51826688,76729.171875
51826688,76729.234375
51826688,76729.304688
51826688,76729.367188
51826688,76729.429688
51826688,76729.492188
51826688,76729.562500
51826688,76729.625000
51826688,76729.687500
51826688,76729.757812
51826688,76729.820312
51826688,76729.890625
51826688,76729.953125
51826688,76730.015625
51826688,76730.078125
51826688,76730.140625
51826688,76730.210938
51826688,76730.281250
51826688,76730.343750
51826688,76730.406250
51826688,76730.468750
51826688,76730.539062
51826688,76730.601562
51826688,76730.671875
51826688,76730.734375
51826688,76730.796875
51826688,76730.867188
51826688,76730.929688
51826688,76730.992188
51826688,76731.054688
51826688,76731.117188
51826688,76731.195312
51826688,76731.257812
51826688,76731.320312
51826688,76731.382812
51826688,76731.445312
51826688,76731.515625
51826688,76731.578125
51826688,76731.648438
51826688,76731.687500
51826688,76731.750000
51826688,76731.812500
51826688,76731.882812
51826688,76731.953125
51826688,76732.015625
51826688,76732.078125
51826688,76732.140625
51826688,76732.210938
51826688,76732.281250
51826688,76732.343750
51826688,76732.406250
51826688,76732.468750
51826688,76732.554688
51826688,76732.617188
51826688,76732.679688
51826688,76732.750000
51826688,76732.812500
51826688,76732.882812
51826688,76732.945312
51826688,76733.007812
51826688,76733.070312
51826688,76733.132812
51826688,76733.203125
51826688,76733.273438
51826688,76733.335938
51826688,76733.398438
51826688,76733.460938
51826688,76733.531250
51826688,76733.593750
51826688,76733.664062
51826688,76733.726562
51826688,76733.789062
51826688,76733.859375
51826688,76733.921875
51826688,76733.984375
51826688,76734.046875
51826688,76734.109375
51826688,76734.187500
51826688,76734.250000
51826688,76734.312500
51826688,76734.375000
51826688,76734.437500
51826688,76734.507812
51826688,76734.578125
51826688,76734.640625
51826688,76734.703125
51826688,76734.765625
51826688,76734.828125
51826688,76734.898438
51826688,76734.960938
51826688,76735.023438
51826688,76735.093750
51826688,76735.156250
51826688,76735.226562
51826688,76735.289062
51826688,76735.351562
51826688,76735.414062
51826688,76735.484375
51826688,76735.554688
51826688,76735.617188
51826688,76735.718750
51826688,76735.781250
51826688,76735.851562
51826688,76735.921875
51826688,76735.984375
51826688,76736.046875
51826688,76736.109375
51826688,76736.179688
51826688,76736.250000
51826688,76736.312500
51826688,76736.375000
51826688,76736.437500
51826688,76736.515625
51826688,76736.578125
51826688,76736.640625
51826688,76736.703125
51826688,76736.773438
51826688,76736.843750
51826688,76736.906250
51826688,76736.976562
51826688,76737.039062
51826688,76737.101562
51826688,76737.171875
51826688,76737.234375
51826688,76737.296875
51826688,76737.359375
51826688,76737.421875
51826688,76737.492188
51826688,76737.562500
51826688,76737.625000
51826688,76737.687500
51826688,76737.750000
51826688,76737.812500
51826688,76737.890625
51826688,76737.953125
51826688,76738.015625
51826688,76738.078125
51826688,76738.140625
51826688,76738.210938
51826688,76738.273438
51826688,76738.335938
51826688,76738.398438
51826688,76738.468750
51826688,76738.539062
51826688,76738.601562
51826688,76738.664062
51826688,76738.726562
51826688,76738.789062
51826688,76738.867188
51826688,76738.929688
51826688,76738.992188
51826688,76739.054688
51826688,76739.117188
51826688,76739.187500
51826688,76739.250000
51826688,76739.312500
51826688,76739.382812
51826688,76739.445312
51826688,76739.515625
51826688,76739.578125
51826688,76739.640625
51826688,76739.687500
51826688,76739.750000
51826688,76739.812500
51826688,76739.890625
51826688,76739.953125
51826688,76740.015625
51826688,76740.078125
51826688,76740.140625
51826688,76740.210938
51826688,76740.281250
51826688,76740.343750
51826688,76740.406250
51826688,76740.468750
51826688,76740.546875
51826688,76740.609375
51826688,76740.671875
51826688,76740.734375
51826688,76740.796875
51826688,76740.875000
51826688,76740.937500
51826688,76741.000000
51826688,76741.062500
51826688,76741.125000
51826688,76741.195312
51826688,76741.257812
51826688,76741.328125
51826688,76741.390625
51826688,76741.453125
51826688,76741.523438
51826688,76741.585938
51826688,76741.648438
51826688,76741.710938
51826688,76741.773438
51826688,76741.851562
51826688,76741.914062
51826688,76741.976562
51826688,76742.039062
51826688,76742.101562
51826688,76742.171875
51826688,76742.234375
51826688,76742.304688
51826688,76742.367188
51826688,76742.429688
51826688,76742.492188
51826688,76742.562500
51826688,76742.625000
51826688,76742.687500
51826688,76742.750000
51826688,76742.820312
51826688,76742.890625
51826688,76742.953125
