mes_size,hmap_size,base_size,map_size,bit_size,avg,time
24576000,30130.000000,22118400,848581,0,1.000000,10.005000
28180480,66198.000000,22118400,1864067,0,1.000000,20.056000
29982720,105513.000000,22118400,2971269,0,1.000000,30.094999
32698368,146317.000000,22118400,4119983,0,1.000000,40.116001
35258368,189433.000000,22118400,5333789,0,1.000000,50.138000
39960576,235371.000000,22118400,6627239,0,1.000000,60.153999
42364928,282505.000000,22118400,7953906,0,1.000000,70.222000
45920256,331704.000000,22118400,9339062,0,1.000000,80.280998
49254400,382557.000000,22118400,10770917,0,1.000000,90.291000
52531200,435059.000000,22118400,12249558,0,1.000000,100.309998
58548224,486790.000000,22118400,13706239,0,1.000000,110.339996
62390272,539295.000000,22118400,15184851,0,1.000000,120.390999
65503232,593182.000000,22118400,16701920,0,1.000000,130.417999
69718016,647992.000000,22118400,18245225,0,1.000000,140.445999
73424896,703913.000000,22118400,19819554,0,1.000000,150.477997
77475840,760518.000000,22118400,21413028,0,1.000000,160.522995
80916480,818178.000000,22118400,23037038,0,1.000000,170.537994
84684800,876566.000000,22118400,24681536,0,1.000000,180.548996
92131328,933350.000000,22118400,26280541,0,1.000000,190.559006
96358400,984530.000000,22118400,27721528,0,1.000000,200.630005
100126720,1041523.000000,22118400,29326589,0,1.000000,210.675003
104296448,1097539.000000,22118400,30904650,0,1.000000,220.681000
108466176,1154063.000000,22118400,32497096,0,1.000000,230.731995
115421184,1209189.000000,22118400,34049504,0,1.000000,240.766006
117624832,1264738.000000,22118400,35613750,0,1.000000,250.817001
120737792,1320617.000000,22118400,37187387,0,1.000000,260.826996
124923904,1375025.000000,22118400,38720402,0,1.000000,270.885010
128528384,1430842.000000,22118400,40292180,0,1.000000,280.949005
131805184,1486745.000000,22118400,41866822,0,1.000000,290.963989
135245824,1542780.000000,22118400,43445050,0,1.000000,300.987000
138522624,1598808.000000,22118400,45023409,0,1.000000,311.026001
142290944,1654781.000000,22118400,46600252,0,1.000000,321.032013
145403904,1711339.000000,22118400,48193269,0,1.000000,331.096008
148844544,1767705.000000,22118400,49781342,0,1.000000,341.109009
151957504,1824446.000000,22118400,51379959,0,1.000000,351.179993
164040704,1875362.000000,22118400,52814124,0,1.000000,361.244995
166621184,1923069.000000,22118400,54158290,0,1.000000,371.253998
171679744,1976510.000000,22118400,55663435,0,1.000000,381.315002
174792704,2031670.000000,22118400,57217237,0,1.000000,391.328003
182001664,2086363.000000,22118400,58757877,0,1.000000,401.365997
183947264,2139656.000000,22118400,60259498,0,1.000000,411.393005
187387904,2194712.000000,22118400,61810956,0,1.000000,421.454010
193286144,2249342.000000,22118400,63350119,0,1.000000,431.467987
196050944,2302717.000000,22118400,64853253,0,1.000000,441.515015
200945664,2355559.000000,22118400,66341872,0,1.000000,451.549011
204222464,2409300.000000,22118400,67856213,0,1.000000,461.606995
207335424,2463971.000000,22118400,69396611,0,1.000000,471.657990
212393984,2516663.000000,22118400,70880962,0,1.000000,481.670013
215834624,2570674.000000,22118400,72402781,0,1.000000,491.687988
218947584,2625350.000000,22118400,73943534,0,1.000000,501.743988
224661504,2678158.000000,22118400,75431519,0,1.000000,511.751007
227119104,2732306.000000,22118400,76957348,0,1.000000,521.822998
231378944,2786741.000000,22118400,78491319,0,1.000000,531.880005
234164224,2840528.000000,22118400,80006797,0,1.000000,541.895996
237932544,2894947.000000,22118400,81540409,0,1.000000,551.901978
240553984,2949666.000000,22118400,83082528,0,1.000000,561.965027
243666944,3004158.000000,22118400,84617826,0,1.000000,571.973999
247271424,3059045.000000,22118400,86164568,0,1.000000,582.034973
250548224,3114237.000000,22118400,87720123,0,1.000000,592.104004
253497344,3169557.000000,22118400,89278670,0,1.000000,602.171997
256610304,3224621.000000,22118400,90830176,0,1.000000,612.193970
260214784,3279737.000000,22118400,92383571,0,1.000000,622.249023
263655424,3334608.000000,22118400,93930226,0,1.000000,632.267029
267096064,3389873.000000,22118400,95488215,0,1.000000,642.320007
270209024,3444887.000000,22118400,97039149,0,1.000000,652.330017
273649664,3500379.000000,22118400,98603686,0,1.000000,662.385986
277090304,3555641.000000,22118400,100160692,0,1.000000,672.409973
280694784,3611243.000000,22118400,101728097,0,1.000000,682.460999
283643904,3666627.000000,22118400,103289091,0,1.000000,692.474976
299208704,3720618.000000,22118400,104810627,0,1.000000,702.533997
294559744,3773626.000000,22118400,106304599,0,1.000000,712.539978
309960704,3826857.000000,22118400,107805527,0,1.000000,722.596985
316145664,3877872.000000,22118400,109243399,0,1.000000,732.603027
322658304,3927744.000000,22118400,110649267,0,1.000000,742.666992
323231744,3974782.000000,22118400,111975058,0,1.000000,752.669983
326017024,4023790.000000,22118400,113356340,0,1.000000,762.676025
329293824,4078430.000000,22118400,114896870,0,1.000000,772.687988
332734464,4133287.000000,22118400,116443472,0,1.000000,782.757019
335683584,4187858.000000,22118400,117981619,0,1.000000,792.763000
350920704,4240631.000000,22118400,119469449,0,1.000000,802.810974
351330304,4289431.000000,22118400,120844791,0,1.000000,812.812012
357863424,4337578.000000,22118400,122201629,0,1.000000,822.853027
360484864,4388931.000000,22118400,123649001,0,1.000000,832.906006
363761664,4443005.000000,22118400,125173430,0,1.000000,842.914001
367202304,4497540.000000,22118400,126710546,0,1.000000,852.973022
370642944,4552031.000000,22118400,128247004,0,1.000000,863.041016
373755904,4605813.000000,22118400,129763274,0,1.000000,873.047974
376705024,4659596.000000,22118400,131279817,0,1.000000,883.057007
379981824,4713544.000000,22118400,132801047,0,1.000000,893.091003
383750144,4767193.000000,22118400,134313616,0,1.000000,903.109985
388501504,4820629.000000,22118400,135819977,0,1.000000,913.169006
400461824,4873086.000000,22118400,137299173,0,1.000000,923.239014
397103104,4925015.000000,22118400,138763379,0,1.000000,933.242981
400871424,4978859.000000,22118400,140281309,0,1.000000,943.309998
410537984,5031925.000000,22118400,141777906,0,1.000000,953.312988
410988544,5083340.000000,22118400,143228295,0,1.000000,963.317993
414101504,5135890.000000,22118400,144710511,0,1.000000,973.385986
417214464,5189769.000000,22118400,146229853,0,1.000000,983.398010
420655104,5244152.000000,22118400,147763016,0,1.000000,993.458008
423768064,5298105.000000,22118400,149284581,0,1.000000,1003.465027
426717184,5352182.000000,22118400,150809352,0,1.000000,1013.528015
430321664,5406268.000000,22118400,152335146,0,1.000000,1023.547974
433926144,5460095.000000,22118400,153853295,0,1.000000,1033.602051
436711424,5513508.000000,22118400,155359765,0,1.000000,1043.634033
440479744,5567023.000000,22118400,156869049,0,1.000000,1053.672974
442937344,5620876.000000,22118400,158387756,0,1.000000,1063.744995
446377984,5674909.000000,22118400,159911184,0,1.000000,1073.748047
449490944,5728976.000000,22118400,161436083,0,1.000000,1083.750000
453259264,5782949.000000,22118400,162958183,0,1.000000,1093.755005
455880704,5837489.000000,22118400,164495659,0,1.000000,1103.823975
459649024,5891861.000000,22118400,166030135,0,1.000000,1113.883057
463089664,5946124.000000,22118400,167560189,0,1.000000,1123.902954
466038784,6000569.000000,22118400,169095750,0,1.000000,1133.957031
468987904,6054772.000000,22118400,170624079,0,1.000000,1143.968994
472428544,6109204.000000,22118400,172159589,0,1.000000,1154.025024
475541504,6163456.000000,22118400,173689481,0,1.000000,1164.048950
478818304,6217918.000000,22118400,175225301,0,1.000000,1174.103027
482586624,6272159.000000,22118400,176755207,0,1.000000,1184.110962
485535744,6326657.000000,22118400,178292847,0,1.000000,1194.173950
489140224,6380887.000000,22118400,179822305,0,1.000000,1204.191040
491597824,6435447.000000,22118400,181361466,0,1.000000,1214.250000
495202304,6490083.000000,22118400,182903039,0,1.000000,1224.307983
498970624,6544437.000000,22118400,184436739,0,1.000000,1234.322021
502083584,6598880.000000,22118400,185972640,0,1.000000,1244.329956
505688064,6653651.000000,22118400,187518159,0,1.000000,1254.390991
508473344,6708308.000000,22118400,189060134,0,1.000000,1264.449951
490176512,6762716.000000,22118400,169119581,0,1.000000,1274.458984
493453312,6817331.000000,22118400,170661124,0,1.000000,1284.477051
497385472,6872044.000000,22118400,172204740,0,1.000000,1294.500000
500498432,6926862.000000,22118400,173751217,0,1.000000,1304.536987
482168832,6981580.000000,22118400,153819396,0,1.000000,1314.599976
463872000,7036044.000000,22118400,133881114,0,1.000000,1324.604004
466984960,7091044.000000,22118400,135433140,0,1.000000,1334.677002
470917120,7145662.000000,22118400,136973856,0,1.000000,1344.681030
452603904,7200566.000000,22118400,117047619,0,1.000000,1354.740967
455880704,7255340.000000,22118400,118593616,0,1.000000,1364.744995
458829824,7310479.000000,22118400,120149461,0,1.000000,1374.817017
462106624,7365351.000000,22118400,121697731,0,1.000000,1384.819946
465383424,7419732.000000,22118400,123232267,0,1.000000,1394.875977
457703424,7471914.000000,22118400,103228687,0,1.000000,1404.939941
471388160,7522989.000000,22118400,104669489,0,1.000000,1414.958008
461885440,7574721.000000,22118400,106128570,0,1.000000,1425.015991
465489920,7626555.000000,22118400,107591327,0,1.000000,1435.021973
483840000,7674891.000000,22118400,108954754,0,1.000000,1445.078003
484495360,7753377.000000,22118400,111169135,0,1.000000,1461.168945
492040192,7801443.000000,22118400,112525012,0,1.000000,1471.238037
495480832,7849392.000000,22118400,113877809,0,1.000000,1481.302979
476590080,7899403.000000,22118400,93813445,0,1.000000,1491.369995
464023552,7951277.000000,22118400,73802291,0,1.000000,1501.406982
463749120,8003295.000000,22118400,53794749,0,1.000000,1511.452026
461049856,8052283.000000,22118400,55177088,0,1.000000,1521.453979
481202176,8101349.000000,22118400,56561442,0,1.000000,1531.516968
465469440,8150163.000000,22118400,57939439,0,1.000000,1541.566040
447270912,8200478.000000,22118400,37883864,0,1.000000,1551.603027
450547712,8252585.000000,22118400,39354615,0,1.000000,1561.671997
453824512,8306397.000000,22118400,40872968,0,1.000000,1571.689941
456773632,8360964.000000,22118400,42413181,0,1.000000,1581.732056
460214272,8415418.000000,22118400,43949978,0,1.000000,1591.756958
463491072,8469723.000000,22118400,45483182,0,1.000000,1601.812988
466767872,8524180.000000,22118400,47020461,0,1.000000,1611.881958
474304512,8578088.000000,22118400,48541818,0,1.000000,1621.884033
493801472,8630392.000000,22118400,50018166,0,1.000000,1631.890015
491266048,8681926.000000,22118400,51472614,0,1.000000,1641.957031
510435328,8731594.000000,22118400,52874807,0,1.000000,1651.959961
499380224,8781600.000000,22118400,54287084,0,1.000000,1662.021973
511995904,8830836.000000,22118400,55676654,0,1.000000,1672.086060
510066688,8879734.000000,22118400,35581737,0,1.000000,1682.098022
506310656,8927761.000000,22118400,36937408,0,1.000000,1692.098999
502161408,8977373.000000,22118400,38337816,0,1.000000,1702.170044
509181952,9026546.000000,22118400,39725755,0,1.000000,1712.223999
512622592,9078206.000000,22118400,41184211,0,1.000000,1722.248047
515407872,9130533.000000,22118400,42661676,0,1.000000,1732.254028
518193152,9183853.000000,22118400,44166846,0,1.000000,1742.255005
521306112,9237416.000000,22118400,45678560,0,1.000000,1752.262939
524910592,9291091.000000,22118400,47194192,0,1.000000,1762.314941
528187392,9344644.000000,22118400,48707302,0,1.000000,1772.344971
531464192,9398472.000000,22118400,50227005,0,1.000000,1782.394043
534413312,9452108.000000,22118400,51741535,0,1.000000,1792.404053
537690112,9505815.000000,22118400,53258495,0,1.000000,1802.468018
540639232,9559486.000000,22118400,54773968,0,1.000000,1812.520020
543916032,9613177.000000,22118400,56289793,0,1.000000,1822.537964
547684352,9666895.000000,22118400,57806693,0,1.000000,1832.550049
550961152,9720915.000000,22118400,59331417,0,1.000000,1842.599976
553746432,9774613.000000,22118400,60847805,0,1.000000,1852.620972
557187072,9828477.000000,22118400,62368191,0,1.000000,1862.676025
560136192,9882240.000000,22118400,63886203,0,1.000000,1872.702026
575537152,9935014.000000,22118400,65376837,0,1.000000,1882.739014
582529024,9987247.000000,22118400,66851693,0,1.000000,1892.745972
578572288,10039490.000000,22118400,68327394,0,1.000000,1902.776978
581521408,10091865.000000,22118400,69806180,0,1.000000,1912.833984
584634368,10144041.000000,22118400,71279614,0,1.000000,1922.864990
587583488,10197387.000000,22118400,72786381,0,1.000000,1932.927002
591187968,10251143.000000,22118400,74304701,0,1.000000,1942.968994
594137088,10304781.000000,22118400,75819612,0,1.000000,1952.969971
597577728,10358689.000000,22118400,77342642,0,1.000000,1963.041016
600526848,10412259.000000,22118400,78855930,0,1.000000,1973.042969
604131328,10466082.000000,22118400,80375898,0,1.000000,1983.104980
607080448,10519453.000000,22118400,81882634,0,1.000000,1993.109985
610684928,10573135.000000,22118400,83398414,0,1.000000,2003.128052
613470208,10626797.000000,22118400,84914473,0,1.000000,2013.168945
616747008,10679876.000000,22118400,86413439,0,1.000000,2023.177979
620023808,10733225.000000,22118400,87920855,0,1.000000,2033.235962
623464448,10785955.000000,22118400,89410617,0,1.000000,2043.249023
626413568,10838585.000000,22118400,90896720,0,1.000000,2053.306885
629690368,10891255.000000,22118400,92384469,0,1.000000,2063.312012
632639488,10944561.000000,22118400,93890379,0,1.000000,2073.316895
636080128,10997889.000000,22118400,95396908,0,1.000000,2083.331055
639356928,11051599.000000,22118400,96913728,0,1.000000,2093.385986
642469888,11105026.000000,22118400,98422648,0,1.000000,2103.389893
645746688,11158867.000000,22118400,99942952,0,1.000000,2113.458984
649023488,11212382.000000,22118400,101454388,0,1.000000,2123.459961
652136448,11266302.000000,22118400,102977503,0,1.000000,2133.529053
655249408,11319830.000000,22118400,104489826,0,1.000000,2143.538086
659017728,11373354.000000,22118400,106001825,0,1.000000,2153.544922
662130688,11426915.000000,22118400,107514885,0,1.000000,2163.545898
665243648,11480742.000000,22118400,109035565,0,1.000000,2173.602051
668356608,11534333.000000,22118400,110548943,0,1.000000,2183.614014
671469568,11588198.000000,22118400,112070315,0,1.000000,2193.672119
674582528,11641618.000000,22118400,113579907,0,1.000000,2203.675049
678023168,11695298.000000,22118400,115096606,0,1.000000,2213.739990
681463808,11749027.000000,22118400,116613851,0,1.000000,2223.766113
684740608,11802754.000000,22118400,118132224,0,1.000000,2233.815918
687689728,11856376.000000,22118400,119647701,0,1.000000,2243.825928
690966528,11910136.000000,22118400,121166929,0,1.000000,2253.891113
693915648,11963806.000000,22118400,122682960,0,1.000000,2263.897949
697520128,12017649.000000,22118400,124204314,0,1.000000,2273.956055
700796928,12071228.000000,22118400,125719116,0,1.000000,2283.972900
703746048,12124896.000000,22118400,127235531,0,1.000000,2294.034912
707022848,12177529.000000,22118400,128723334,0,1.000000,2304.039062
710135808,12230920.000000,22118400,130231525,0,1.000000,2314.103027
713412608,12283821.000000,22118400,131726448,0,1.000000,2324.172119
716853248,12336860.000000,22118400,133224792,0,1.000000,2334.215088
719638528,12390500.000000,22118400,134741242,0,1.000000,2344.251953
722915328,12444586.000000,22118400,136269654,0,1.000000,2354.313965
726192128,12498419.000000,22118400,137791263,0,1.000000,2364.323975
729796608,12552598.000000,22118400,139321796,0,1.000000,2374.386963
732745728,12606462.000000,22118400,140843902,0,1.000000,2384.391113
736186368,12660277.000000,22118400,142364631,0,1.000000,2394.397949
738807808,12714378.000000,22118400,143893001,0,1.000000,2404.459961
742739968,12768599.000000,22118400,145425522,0,1.000000,2414.529053
745689088,12822473.000000,22118400,146947749,0,1.000000,2424.532959
749129728,12876374.000000,22118400,148470992,0,1.000000,2434.533936
752406528,12930347.000000,22118400,149995335,0,1.000000,2444.542969
755847168,12984541.000000,22118400,151527289,0,1.000000,2454.601074
758796288,13038740.000000,22118400,153059709,0,1.000000,2464.672119
762073088,13092638.000000,22118400,154582868,0,1.000000,2474.677002
765513728,13146547.000000,22118400,156106019,0,1.000000,2484.681885
768462848,13200791.000000,22118400,157639848,0,1.000000,2494.736084
771903488,13254777.000000,22118400,159166101,0,1.000000,2504.754883
775344128,13309131.000000,22118400,160702457,0,1.000000,2514.821045
778784768,13363403.000000,22118400,162237451,0,1.000000,2524.887939
781897728,13417391.000000,22118400,163763818,0,1.000000,2534.889893
785174528,13471322.000000,22118400,165288302,0,1.000000,2544.894043
766812160,13525122.000000,22118400,145333059,0,1.000000,2554.895996
770088960,13579088.000000,22118400,146858972,0,1.000000,2564.896973
773365760,13633111.000000,22118400,148385521,0,1.000000,2574.952881
776478720,13686712.000000,22118400,149901810,0,1.000000,2584.959961
779755520,13740859.000000,22118400,151432166,0,1.000000,2595.028076
783032320,13795013.000000,22118400,152962853,0,1.000000,2605.041992
785817600,13849351.000000,22118400,154498815,0,1.000000,2615.097900
768036864,13903133.000000,22118400,134544215,0,1.000000,2625.100098
771149824,13957503.000000,22118400,136081581,0,1.000000,2635.172119
774754304,14011892.000000,22118400,137618912,0,1.000000,2645.237061
777867264,14066046.000000,22118400,139149972,0,1.000000,2655.246094
780816384,14120543.000000,22118400,140690765,0,1.000000,2665.312988
784257024,14174897.000000,22118400,142227668,0,1.000000,2675.330078
788189184,14229343.000000,22118400,143767591,0,1.000000,2685.385986
791302144,14283627.000000,22118400,145301871,0,1.000000,2695.452881
794415104,14337625.000000,22118400,146829347,0,1.000000,2705.471924
797528064,14392206.000000,22118400,148372656,0,1.000000,2715.530029
800641024,14446703.000000,22118400,149913186,0,1.000000,2725.583008
782475264,14501030.000000,22118400,129973855,0,1.000000,2735.601074
786079744,14555590.000000,22118400,131515608,0,1.000000,2745.672119
789520384,14609910.000000,22118400,133052341,0,1.000000,2755.677979
792305664,14664134.000000,22118400,134585651,0,1.000000,2765.742920
795746304,14718117.000000,22118400,136112309,0,1.000000,2775.805908
798859264,14772125.000000,22118400,137640364,0,1.000000,2785.874023
780824576,14826338.000000,22118400,117698195,0,1.000000,2795.893066
787705856,14880411.000000,22118400,119227899,0,1.000000,2805.948975
808022016,14932805.000000,22118400,120710067,0,1.000000,2816.016113
827846656,14984732.000000,22118400,122178295,0,1.000000,2826.025879
820813824,15036738.000000,22118400,123649270,0,1.000000,2836.034912
813625344,15089325.000000,22118400,125136295,0,1.000000,2846.100098
833122304,15141700.000000,22118400,126617487,0,1.000000,2856.156006
