mes_size,hmap_size,base_size,map_size,bit_size,avg,time
24412160,30153.000000,21790720,849145,0,1.000000,10.058000
27525120,65536.000000,21790720,1845457,0,1.000000,20.131001
29491200,103866.000000,21790720,2924779,0,1.000000,30.176001
32399360,145033.000000,21790720,4083885,0,1.000000,40.195000
35086336,189168.000000,21790720,5326375,0,1.000000,50.208000
39133184,235926.000000,21790720,6642743,0,1.000000,60.243000
42201088,284045.000000,21790720,7997465,0,1.000000,70.319000
45862912,334003.000000,21790720,9403867,0,1.000000,80.389999
48926720,385812.000000,21790720,10863051,0,1.000000,90.435997
52695040,438881.000000,21790720,12356994,0,1.000000,100.458000
58761216,490104.000000,21790720,13799307,0,1.000000,110.487000
62488576,543260.000000,21790720,15295973,0,1.000000,120.523003
65601536,597701.000000,21790720,16829329,0,1.000000,130.529007
68997120,653790.000000,21790720,18408456,0,1.000000,140.598999
73539584,710145.000000,21790720,19995195,0,1.000000,150.606003
77590528,767200.000000,21790720,21601570,0,1.000000,160.608994
81195008,826467.000000,21790720,23270702,0,1.000000,170.649002
84799488,885635.000000,21790720,24937207,0,1.000000,180.649994
90972160,941527.000000,21790720,26511311,0,1.000000,190.653000
97583104,992923.000000,21790720,27958580,0,1.000000,200.712997
102080512,1049555.000000,21790720,29553151,0,1.000000,210.742996
105684992,1106673.000000,21790720,31161893,0,1.000000,220.785004
108634112,1163778.000000,21790720,32770134,0,1.000000,230.811996
112402432,1220918.000000,21790720,34379715,0,1.000000,240.865997
115679232,1277886.000000,21790720,35984522,0,1.000000,250.878006
120504320,1334410.000000,21790720,37576163,0,1.000000,260.915009
124510208,1390520.000000,21790720,39156138,0,1.000000,270.941986
129335296,1446610.000000,21790720,40735625,0,1.000000,280.976990
132448256,1502877.000000,21790720,42320571,0,1.000000,291.011993
135725056,1559449.000000,21790720,43913926,0,1.000000,301.033997
138838016,1616346.000000,21790720,45516506,0,1.000000,311.079010
142606336,1673485.000000,21790720,47126392,0,1.000000,321.141998
146374656,1730344.000000,21790720,48728216,0,1.000000,331.143005
