mes_size,hmap_size,base_size,map_size,bit_size,avg,time
871378944,30930.000000,870395904,1085883,24576000,1.000000,10.044000
817811456,67616.000000,870395904,2360107,24576000,1.000000,20.052999
818794496,104947.000000,870395904,3667389,24576000,1.000000,30.124001
820760576,141877.000000,870395904,4955114,24576000,1.000000,40.129002
822071296,178964.000000,870395904,6256628,24576000,1.000000,50.134998
824037376,216204.000000,870395904,7569582,24576000,1.000000,60.207001
824037376,252901.000000,870395904,8859959,24576000,1.000000,70.223000
825020416,289743.000000,870395904,10158479,24576000,1.000000,80.302002
827969536,326904.000000,870395904,11474180,24576000,1.000000,90.387001
829935616,364359.000000,870395904,12794313,24576000,1.000000,100.471001
831246336,401786.000000,870395904,14111302,24576000,1.000000,110.542999
831246336,439218.000000,870395904,15430930,24576000,1.000000,120.626999
832229376,476410.000000,870395904,16750108,24576000,1.000000,130.710999
835178496,512934.000000,870395904,18035270,24576000,1.000000,140.720993
837144576,548628.000000,870395904,19297061,24576000,1.000000,150.794006
839438336,585309.000000,870395904,20589001,24576000,1.000000,160.794998
840093696,622233.000000,870395904,21887218,24576000,1.000000,170.796005
841404416,659346.000000,870395904,23196937,24576000,1.000000,180.878998
843698176,696363.000000,870395904,24491243,24576000,1.000000,190.882004
845664256,733485.000000,870395904,25796027,24576000,1.000000,200.964005
846647296,770609.000000,870395904,27101508,24576000,1.000000,211.046005
847302656,807375.000000,870395904,28395126,24576000,1.000000,221.048004
848285696,844096.000000,870395904,29691667,24576000,1.000000,231.052994
851234816,881183.000000,870395904,30995222,24576000,1.000000,241.128998
853200896,918028.000000,870395904,32291499,24576000,1.000000,251.130997
854183936,955136.000000,870395904,33596708,24576000,1.000000,261.214996
854839296,991842.000000,870395904,34886629,24576000,1.000000,271.217010
858443776,1027533.000000,870395904,36142887,24576000,1.000000,281.220001
863358976,1062466.000000,870395904,37368716,24576000,1.000000,291.299988
865325056,1098178.000000,870395904,38625700,24576000,1.000000,301.300995
869912576,1134700.000000,870395904,39916938,24576000,1.000000,311.382996
870895616,1171640.000000,870395904,41227038,24576000,1.000000,321.464996
871878656,1208404.000000,870395904,42524602,24576000,1.000000,331.468994
874172416,1245360.000000,870395904,43832486,24576000,1.000000,341.544006
876793856,1282138.000000,870395904,45135042,24576000,1.000000,351.545990
877776896,1319201.000000,870395904,46446345,24576000,1.000000,361.626007
879087616,1355930.000000,870395904,47742664,24576000,1.000000,371.630005
880398336,1392926.000000,870395904,49043290,24576000,1.000000,381.712006
882364416,1429712.000000,870395904,50335010,24576000,1.000000,391.714996
885313536,1466797.000000,870395904,51635526,24576000,1.000000,401.795013
886296576,1503411.000000,870395904,52924819,24576000,1.000000,411.798004
887279616,1540257.000000,870395904,54226187,24576000,1.000000,421.878998
888918016,1577095.000000,870395904,55509356,24576000,1.000000,431.881989
890884096,1614194.000000,870395904,56803423,24576000,1.000000,441.954010
892850176,1651010.000000,870395904,58087114,24576000,1.000000,451.962006
894816256,1688033.000000,870395904,59387304,24576000,1.000000,462.045013
895143936,1724626.000000,870395904,60679020,24576000,1.000000,472.057007
897110016,1761581.000000,870395904,61973399,24576000,1.000000,482.127991
899076096,1797970.000000,870395904,63262857,24576000,1.000000,492.131989
900714496,1834813.000000,870395904,64560988,24576000,1.000000,502.213013
903008256,1871548.000000,870395904,65844459,24576000,1.000000,512.216980
903663616,1908549.000000,870395904,67138505,24576000,1.000000,522.297974
905629696,1945654.000000,870395904,68428563,24576000,1.000000,532.380981
907268096,1982732.000000,870395904,69715783,24576000,1.000000,542.463989
912510976,2018578.000000,870395904,70964902,24576000,1.000000,552.468994
923652096,2053600.000000,870395904,72187834,24576000,1.000000,562.543030
925945856,2088045.000000,870395904,73388014,24576000,1.000000,572.629028
934465536,2122467.000000,870395904,74594437,24576000,1.000000,582.710999
940691456,2157235.000000,870395904,75811206,24576000,1.000000,592.713013
947245056,2191708.000000,870395904,77021597,24576000,1.000000,602.794006
950849536,2228387.000000,870395904,78314863,24576000,1.000000,612.796021
952487936,2265403.000000,870395904,79623137,24576000,1.000000,622.877014
954126336,2301962.000000,870395904,80917018,24576000,1.000000,632.877991
956420096,2338913.000000,870395904,82222768,24576000,1.000000,642.960999
957730816,2375899.000000,870395904,83527565,24576000,1.000000,653.044006
960352256,2412680.000000,870395904,84821418,24576000,1.000000,663.047974
961990656,2449624.000000,870395904,86125265,24576000,1.000000,673.127014
963956736,2486280.000000,870395904,87419988,24576000,1.000000,683.127991
965595136,2523069.000000,870395904,88709982,24576000,1.000000,693.129028
967888896,2559687.000000,870395904,90000131,24576000,1.000000,703.130005
970182656,2596834.000000,870395904,91299808,24576000,1.000000,713.213989
971821056,2633632.000000,870395904,92595569,24576000,1.000000,723.296021
973459456,2670376.000000,870395904,93885105,24576000,1.000000,733.297974
975425536,2707101.000000,870395904,95177697,24576000,1.000000,743.302979
977719296,2743956.000000,870395904,96481406,24576000,1.000000,753.380981
979685376,2780492.000000,870395904,97777379,24576000,1.000000,763.382019
981651456,2817623.000000,870395904,99086253,24576000,1.000000,773.465027
982962176,2854453.000000,870395904,100393018,24576000,1.000000,783.544983
985255936,2891306.000000,870395904,101699994,24576000,1.000000,793.627991
987222016,2927797.000000,870395904,102997720,24576000,1.000000,803.711975
989515776,2964759.000000,870395904,104305834,24576000,1.000000,813.796021
991809536,3001639.000000,870395904,105611080,24576000,1.000000,823.880005
993120256,3038235.000000,870395904,106904425,24576000,1.000000,833.882019
994103296,3075126.000000,870395904,108208541,24576000,1.000000,843.963013
997052416,3111687.000000,870395904,109500092,24576000,1.000000,853.963989
999346176,3148633.000000,870395904,110801326,24576000,1.000000,864.047974
1001639936,3185408.000000,870395904,112103937,24576000,1.000000,874.130005
1003278336,3222379.000000,870395904,113405539,24576000,1.000000,884.213013
1003933696,3258758.000000,870395904,114693622,24576000,1.000000,894.213989
1006227456,3295437.000000,870395904,115979446,24576000,1.000000,904.216003
1009176576,3332496.000000,870395904,117275635,24576000,1.000000,914.296021
1011142656,3368969.000000,870395904,118561994,24576000,1.000000,924.299988
1013436416,3406116.000000,870395904,119864130,24576000,1.000000,934.390015
